rating,title,text,timestamp,helpful_vote,verified_purchase,category,language,sentiment,sentiment_score,subjectivity_score,aspects,rating
5.0,Get this you will love it.,I have a space heater plugged into it. It turns the heater on and off many times during the day and night. It works great with my Alexa.,2022-11-14 14:21:17.174,0.0,True,Electronics,en,positive,0.9650604128837585,0.9046809673309326,"['night', 'works great', 'turns', 'day']",5.0
2.0,Good qaulity.,"Does not work with the smart phone I have, so be careful. It looks like a great product, but I am not smart enough when I ordered this, to think It might not fit the product. If you sure it fits, buy it, it is good quality, I just saved it, just in case I could use it one day. But this was just the wrong product for me.",2016-06-04 18:40:27.000,0.0,True,Electronics,en,negative,0.5578003525733948,0.9448848366737366,"['wrong product', 'fit', 'great', 'ordered', 'buy', 'saved']",3.0
5.0,laptop bag,"This a useful, canvas laptop bag.  Has a suitcase stripe on the back to slide the bag on the handle of your suitcase (game changer - trust me) and a shoulder strap/handle. Fits my 14"" wide laptop perfectly with plenty of room for the cord, mouse, pad and my tablet too.  I am very happy with it.  It's a plain black.  Sometimes I get out my silver and gold sharpie pens and stencils designs on the them to make them more personal.  Haven't done that yet - but the bag is canvas and would be perfect for the stenciling.",2021-02-19 23:01:09.006,0.0,True,Electronics,en,positive,0.8286604285240173,0.9891619682312012,"['trust', 'back', 'cord', 'perfectly']",5.0
5.0,Five Stars,My son loves this.,2017-12-03 15:54:55.332,0.0,True,Electronics,en,positive,0.9452056884765625,0.8102697730064392,[],5.0
4.0,Lasted 2 months,"Great headphones but broke within 2 months , I believe would have been better if not foldable causing them to break easily",2022-10-18 22:36:54.085,0.0,True,Electronics,en,positive,0.45776280760765076,0.9704844951629639,[],2.0
5.0,!,Great 4 the price!!,2021-06-24 14:53:16.779,0.0,True,Electronics,en,positive,0.6991699934005737,0.6870431303977966,[],5.0
3.0,supernight bluetooth keyboard,this was a gift. . . he said he liked it. . . . .that's all the info I have on this item. . :(,2019-04-29 00:09:23.960,0.0,True,Electronics,en,positive,0.7942352890968323,0.6235085725784302,"['item', 'info']",5.0
5.0,multi color charge 3 fitbit band,"I am really into stretchy bands and this one is really cool - I really like that the band is thin - and easy to pull on.  It rests easily on my wrist and is NOT too tight at all.  I do have an average sized wrist - about 7"".  I am going to go back and order the plan black one too. Arrived quickly (I have prime) along with some other items I had ordered and in great condition.",2020-12-24 05:01:17.586,0.0,True,Electronics,en,positive,0.7758271098136902,0.8371493220329285,[],5.0
5.0,Great cable at great price,"Great little 3 ft cable. Needed something long enough to reach from adapter to my bed, and not so long as to get tangled in it. It is nylon braided and charges great. I have not used the transfer function yet.",2022-08-30 19:13:01.043,0.0,True,Electronics,en,positive,0.525820255279541,0.8575034141540527,"['charges great', 'Needed', 'adapter', 'function']",5.0
5.0,Five Stars,love them so much thank you,2015-02-19 14:25:17.000,0.0,True,Electronics,en,positive,0.9774852395057678,0.6414463520050049,[],5.0
4.0,Usefull gadgets,"They fit my Fire tablet and phone cable perfectly. They click together and for fun, you can change characters that click in place over white protector.  They are way tooo small to fit my lap top cable. I received a nice variety of fun charactors with 2 caption marvel. I don't mind because I intend to give them to my Grandsons for their cables. Other reviews mentioned they pop off. After attaching mine I felt the same so I immediately put a dab of Hot glue on them. Thank you Amazon.",2018-08-11 16:57:09.653,3.0,True,Electronics,en,positive,0.7069373726844788,0.8638326525688171,"['caption marvel', 'Amazon', 'Hot glue']",5.0
5.0,Five Stars,great little gadgets for my smart pone and batteries.,2015-05-13 20:51:08.000,0.0,True,Electronics,en,positive,0.8612882494926453,0.863739013671875,[],5.0
3.0,"Works with Iphone, couldn't get it to work with Alexa","Well, I have kind of given up on setting this up. First, I must admit I am a 50 something technically challenged woman (often times), so maybe it was just me. I easily was able to download the apps and get it to work with my IPhone. It was cool asking Siri to turn it on and off. I really wanted this for Echo and Alexa. Try as I might, I couldn't do it. I downloaded Wink and synced Alexa with Wink. And then synced IHome with Wink. Could not get Alexa to find the smart plug at all (and I spent hours today on and off trying to do this). I will try again tomorrow. However, I will tell you nothing is easy with this. I found no instructions for use with Alexa in the package and had to surf the web for solutions. Seems like a lot of work to be able to simply turn on a light with my phone. Also, I could not get Siri to do this remotely (while I was out and about), so I assume it only works if you are in the proximate area for programming. Seems expensive for what it really gives me.",2016-11-23 21:34:06.000,1.0,False,Electronics,en,negative,0.5363985896110535,0.8499687910079956,"['synced', 'Siri', 'times', 'admit']",1.0
5.0,Travel Laptop,"Husband travels a LOT and had his very expensive ($530) backpack stolen in what the police called a &#34;bust and go&#34; (drove up next to the rental truck - took a hammer, busted out the window, grabbed his backpack and drove off - all within about 20 seconds - on security camera).  Long story short, he was very dismayed to have to find a replacement.  After several weeks and research, winding down options to about 1/2 a dozen backpacks - he chose this one.  He reports a few things...PROS:  1.  it's well made - well above the price. And a long shot from the cost of the over expensive backpack that was stolen.  2.  It's roomy.  3.  Everything he needs fits.  4.  There are a LOT of compartments - they sort of fan out when all open.CONS: None.... unless you consider his opinion as a &#34;con&#34;....  It is entirely possible you could overload it and make it very, very heavy....A couple of further notes.... he has not evaluated the charging aspects of the bag.. there are spots you can pull a USB cord through to attach to your devices...  He also has not had any issues with the TSA - however he is authorized TSA &#34;pre check.&#34;  So you are, at the time of this review&#34; not required to remove certain things from your bag.I never hesitate to update my reviews should new info seem useful and as he uses it.UPDATE:  9/16/2017.... Husband continues to love this bag.  It's just really useful to have the outer power connections and all the handles are reinforced and strong - he's &#34;tested&#34; them a few times - he is NOT &#34;easy&#34; on his bags....I think this backpack is well worth the price...",2017-08-08 17:18:22.627,777.0,True,Electronics,en,negative,0.896278440952301,0.7325055599212646,[],4.0
5.0,Gave it as a gift to my great niece to put her new Kindle Fire for kids ...,Gave it as a gift to my great niece to put her new Kindle Fire for kids in it. She already had Kindle in a rubber cover but it fits all of it and her charger. She loves it.,2016-04-17 19:27:26.000,0.0,True,Electronics,en,positive,0.8794543147087097,0.8400990962982178,['charger'],5.0
5.0,Easy,Worth the money,2021-11-16 15:57:53.528,0.0,True,Electronics,en,positive,0.8725321888923645,0.5707868933677673,[],5.0
4.0,Lighter,Product is MUCH lighter than shown and/or described.,2019-08-16 15:05:42.321,0.0,True,Electronics,en,positive,0.4615541398525238,0.7540119886398315,[],5.0
5.0,GREAT SOUND,I got this for my son-in-law's birthday and he took it to the beach the next weekend.  He was very pleased with the sound quality and everything about it.,2021-06-23 00:27:35.619,0.0,True,Electronics,en,positive,0.8289876580238342,0.8535909652709961,[],5.0
5.0,Five Stars,Gift,2018-04-13 23:09:20.862,0.0,True,Electronics,en,positive,0.9124268293380737,0.5388912558555603,[],5.0
5.0,Five Stars,Excellent.,2017-02-04 23:46:34.000,0.0,True,Electronics,en,positive,0.9599695205688477,0.665372371673584,[],5.0
4.0,Does the job for pocket change,"Decent little charger, contacts are so so and it’s so light that it cannot have much in the way of a husky power supply board.You get what you pay for, and I didn’t pay much!",2020-04-04 06:30:00.285,0.0,True,Electronics,en,negative,0.5727948546409607,0.7776018977165222,[],4.0
5.0,Perfect size and picture!,"My husband ordered these when he was on quarantine but still needed to work. They did the job and that's exactly what he needed. I played my games on them, The Sims 4, and the graphics were great!",2021-01-05 02:36:27.664,1.0,True,Electronics,en,positive,0.9441137313842773,0.9771658182144165,"['great', 'job']",5.0
5.0,husband says excellent,Husband purchased these as a gift for a teacher who is sharing his skills at bird watching with young kids.  Husband reports they work wonderfully and were greatly appreciated.,2014-04-23 14:20:12.000,1.0,True,Electronics,en,positive,0.974190354347229,0.6364319324493408,"['reports', 'work']",5.0
5.0,lens covers,"great quality great addd protection haven't been out in the rain but material seems to be waterproof, quick ship",2019-03-10 20:15:15.089,0.0,True,Electronics,en,positive,0.8358578085899353,0.9569591283798218,[],5.0
5.0,Just like original remote,Easy to use . great value too,2021-07-12 16:48:24.688,0.0,True,Electronics,en,positive,0.9352127909660339,0.9883584976196289,[],5.0
5.0,Great little fan!!!,Great little fan! Was surprised how much air it put out. Small enough to slip into a pocket or my purse. Happy with my purchase.,2019-10-19 21:05:24.501,0.0,True,Electronics,en,positive,0.7142607569694519,0.5275973677635193,"['Small', 'purse', 'air', 'Happy', 'slip']",5.0
1.0,very lacking,"i have a 15.6"" laptop  i ASSUMED i wouldnt have to cut it  i was wrong  i had to cut it  and now if i am using the laptop or go to touch the edge the decal lifts up a bit  i can see it would come right off  with little effort and ill have to replace it  with hopefully another company who uses a better adhesive  !!!  also it came all wrinkled up  it seemed to flatten out easily though  once i got it off of the white paper  also no keyboard sticker  for this one  im gonna order something else  i really hate the way this one feels around the edging although im again ASSUMING they all will do  that  we will see  i think ill cut the next one so its not close to any edge !!!!!",2021-12-27 20:20:02.868,0.0,True,Electronics,en,negative,0.8064727783203125,0.7430546879768372,[],1.0
2.0,This DVD player does not respond well to the remote control.,"The remote control was very complicated and it came with only a general sketch that didn't explain what each button does.  When I called Sony, they wanted $5 to get tech support.  Even with fresh batteries, the remote had a mind of it's own.  If I tapped Episodes, it would go to features.  When I tapped play all, it switched to something else.  No more Sony for me.  The worst was when I tried to get more specific directions and found none on line.  I am not willing to pay for tech support for a brand new DVD player.",2019-05-02 01:06:36.788,31.0,True,Electronics,en,negative,0.6182358264923096,0.5338950157165527,"['fresh batteries', 'wanted']",1.0
5.0,3ft mini usb cables,"I don't have many things that still use a mini USB charger cable, but I after a while you have to replace the charger cables.  These seem to work well and it was noted in the ad that they are reinforced at the head area to prolong life.  We shall see - time will tell.  I never hesitate to update my reviews should new info seem useful.  I do not accept any discounts or deals that are not available to all shoppers. And my reviews are based purely on my personal experience with each item I review.",2022-07-16 16:03:28.714,3.0,True,Electronics,en,neutral,0.48344355821609497,0.555932879447937,"['work', 'noted', 'head']",5.0
1.0,Arrived damaged,Arrived damaged,2022-07-19 20:42:13.664,0.0,True,Electronics,da,negative,0.6814099550247192,0.925264298915863,[],1.0
5.0,Plantronic Charger case,My husband loves his Plantronic ear piece (I think he is one his 3rd or 4th one) and needed a charger case.  He reports this works exactly as he hoped it would.  Easy and fast.,2021-01-28 06:05:08.097,0.0,True,Electronics,en,positive,0.731781542301178,0.8881418108940125,"['fast', 'reports', 'hoped']",5.0
4.0,Works great for 1080p PC gaming. 4K remains a mystery to me,"do discernable lag in spite of 30' lengthgood audio and video quality, however 2160p and htz over 60 are both capabilities impossible for me to testwidthstood being nailed to baseboards, over 2 ethernet cables, with 3/4"" plastic staples",2021-05-25 06:15:03.423,0.0,True,Electronics,en,positive,0.5475229620933533,0.6949726343154907,['mystery'],5.0
5.0,Works Great,My son is very happy with his charger ...works great with the Garmin that he got for Christmas,2022-01-08 20:36:05.910,0.0,True,Electronics,en,positive,0.9737961292266846,0.8781097531318665,[],5.0
5.0,convenient,"I have a whole DVD library that I will NOT be trading in for &#34;blue ray&#34;... and it is SO convenient to load up to 6 movies and watch a series or sequel set.  Nice.  Love it.  So far, works great.",2013-02-17 02:07:15.000,0.0,True,Electronics,en,positive,0.9346196055412292,0.9926838278770447,['works great'],5.0
5.0,Works!,Work great had about 2 months and I’m super happy with it.,2019-07-31 22:22:17.634,0.0,True,Electronics,en,positive,0.9813379049301147,0.8569440245628357,[],5.0
5.0,Great for Learning Typing,Great little keyboard to add to your ipad,2022-01-08 20:13:44.086,0.0,True,Electronics,en,positive,0.7768517732620239,0.9899170994758606,[],5.0
3.0,like it but........,not doing what i need it to do and the slots dont let the tablet sit too well it moves a lot  ... its nice  the feel of it is nice but its going back,2021-05-02 13:31:41.071,0.0,True,Electronics,en,positive,0.5522214770317078,0.5153850317001343,['feel'],3.0
5.0,Five Stars,nice.,2018-03-07 19:08:31.664,0.0,True,Electronics,en,positive,0.9850479364395142,0.5578401684761047,[],5.0
5.0,Almost like being at the movies,This is nice. Great sound.,2020-12-15 15:06:00.066,0.0,True,Electronics,en,positive,0.9583113193511963,0.9133101105690002,[],5.0
4.0,Nice case for the price,"I agree with most of the other reviews on here. The case is really quite nice, well made quality leather and fits the ipod snugly. Makes a beautiful, classy appearance to the eye. Only complaint is the fact that you have to remove the ipod from the case (which is not an easy task) every time you want to connect it to your computer. I haven't been as daring as everyone else in trying to 'doctor' up the case (by slicing through the leather) and don't think I will try it. I will use it as is.",2008-04-17 10:36:25.000,0.0,True,Electronics,en,positive,0.6264842748641968,0.9462823867797852,"['easy task', 'fits']",4.0
1.0,How difficult to set up,"I' tetering on returning it, can't get to first base with it . Still can't remote program to TV, called tivo twice  and still no luck",2020-09-28 20:52:15.795,1.0,True,Electronics,en,negative,0.6193498373031616,0.7215303182601929,[],1.0
5.0,Autism/ADHD safe,Not only safe to play with but safe because it hasn't broken and cut him like other screens because he's a little rougher than most kids and very happy it doesn't have lock-screen ads. The only thing that hasn't worked well is the parent area in kids app because it spells out the numbers you need to enter and on day 2 my son who just turned 5 showed me he was doing the mama part LOL,2022-01-18 23:52:11.556,0.0,True,Electronics,en,positive,0.5397201776504517,0.9103032946586609,[],4.0
5.0,Recommended,Super happy and got it on promo! Would recommend,2020-10-17 12:33:57.276,0.0,True,Electronics,en,positive,0.9787482023239136,0.7487465143203735,[],5.0
5.0,Bargain,"I have never had a smart TV before, and I still haven't utilized all of it's features, but what I have used makes it very convenient.",2018-10-07 22:18:59.338,0.0,True,Electronics,en,neutral,0.5376600623130798,0.673812985420227,[],5.0
4.0,wanted small portable player...,I tried another (Tosiba) and it was good at all.  This one fills the bill for playing my cds I enjoy.,2021-06-03 19:20:20.759,0.0,True,Electronics,en,positive,0.9230502843856812,0.8831300139427185,"['enjoy', 'fills', 'playing', 'cds']",5.0
3.0,"Feels better than stock to me, and the sweat doesn't absorb into leather.","Positives:1. Sweat cleans off easy, not hard to install and the included eye cover is functional. I find it works better with my frankenquest adapters at holding things in place than the stock foam. It bounces on my face less ands doesn't require as much tension.2. This does seem to work better at keeping my face cool that just the silicone covers for the stock foam.Negatives:1. There is still a bit of light bleed out the sides, but it's not bad unless you are in a really bright room and you can only tell in dark scenes. I have seen other adapters including side cushions to repair this issue.2. The nose piece doesn't stay on well, and when it does it presses hard and leaves a mark on my nose. It's still rubber so it's not painful, but there has to be a better solution. Maybe cut it lower or make it a bit more flexible. If you remove it there is a lot of open area in your lower vision.Overall I recommend it over a silicone cover for the stock foam, but it has a lot of downfalls so I am sure this isn't the best option for a new face plate.",2021-02-16 23:14:09.405,1.0,True,Electronics,en,neutral,0.36976176500320435,0.5023901462554932,"['easy', 'functional']",5.0
5.0,Great idea.,"I used to store batteries in the junk drawer.  I never knew how many I had of each type or whether they were any good.  Now at a glance, I know exactly what I have and what I need, and the tester is right with the batteries.  What did I do without this?",2019-06-17 14:45:22.523,0.0,True,Electronics,en,neutral,0.355642706155777,0.9368835687637329,"['good', 'knew', 'type', 'glance']",5.0
3.0,You get what you pay for I guess.,"I'm giving it three stars because, although the case and keyboard cover are good (I really like those), the sleeve has already started ripping. I haven't even had this for a week. It's kind of disappointing actually. I love the colors of the case and keyboard cover though! But for the sake of the sleeve, which I thought was essential, I have to give it a sleeve.",2013-11-19 14:43:13.000,0.0,True,Electronics,en,positive,0.5460004806518555,0.9638754725456238,['essential'],3.0
5.0,Completely worth the price,"Reading the reviews, I was a bit skeptical.  These speakers are great!  I use them every other day to play, loud music, soft music, listen to zoom calls, listen to lectures, and whatever else my kids do to them.  This speaker, for the past couple of months, has been great!  Easy to operate!  I don't turn on the side lights because they're so distracting.  I wish they'd have a tiny little dot of a light on it though because sometimes I can't tell if I turned it off or not.  There were days that I thought it was off and walked away, only to come back to a speaker that had been on for over 48 hours.  This speaker does not create static noises even though my phone is right next to it with incoming calls.  It's totally worth the price.",2022-11-04 19:09:29.885,2.0,True,Electronics,en,positive,0.8167052268981934,0.9495017528533936,"['zoom calls', 'play']",5.0
3.0,and my friend is very happy with it's operation,"I got this as a gift, and my friend is very happy with it's operation.",2014-08-14 04:05:03.000,0.0,True,Electronics,en,positive,0.9789575338363647,0.6122299432754517,[],5.0
5.0,Good,Es grande caben muchas cosas y tiene compartimientos es seguro,2019-04-12 23:02:36.344,0.0,True,Electronics,es,positive,0.9665020704269409,0.8866797089576721,[],5.0
1.0,NO GOOD! DONT WASTE YOUR MONEY!,Not good! Sound quality is awful!  Dont buy!,2021-06-24 14:54:39.507,1.0,True,Electronics,en,negative,0.6975576281547546,0.6688166260719299,"['awful', 'buy', 'quality']",1.0
5.0,fitbit charge 3 band set,"Purchased these for my Mom as she likes to switch the color of bands to match what she's wearing - she loves them.  She wears a stretch band for every day use.  These are just for a fun change.  They are a rubbery feeling material, with pierced holes for more comfortable wear.  The clasp is a base metal of some sort I think.  I believe they will last longer than Mom will need them.  Several different colors.  Arrived quickly (I have prime) and in good condition with other items I had ordered.",2020-08-12 03:35:30.515,2.0,True,Electronics,en,positive,0.6587493419647217,0.9554610848426819,"['day', 'feeling material', 'comfortable wear']",5.0
4.0,"So far, so good!","I was hesitant because there were some negative reviews, but this one arrived quickly and in good shape (I have Prime).  It is apparently working right now.  If it develops an issue I will update this review.  But for now, it turned out to be this 8 year old's favorite gift. Amazon makes it easy to gift whenever I want... wrapped or not.  I do wish Amazon would get some &#34;kid&#34; wrapping paper... the stock blue with gold ribbon is great for adults... but a little cheerier option for kids would be so nice!",2014-07-23 00:10:05.000,13.0,False,Electronics,en,positive,0.7943490743637085,0.93156898021698,"['kid', 'year']",5.0
5.0,She love it.,My daughter use for her laptop for college ... She love it ...,2014-08-26 15:38:53.000,0.0,False,Electronics,en,positive,0.962536633014679,0.9250359535217285,[],5.0
5.0,Uninterrupted viewing😊,Ease of use and value,2022-06-03 19:24:45.819,0.0,True,Electronics,en,positive,0.49421805143356323,0.5289837121963501,[],5.0
5.0,A great product,Fits great. Highly recommended this durable product,2018-11-18 03:25:52.928,0.0,True,Electronics,en,positive,0.9894751310348511,0.9785943627357483,['durable'],5.0
5.0,Pretty,"Love this camera, no disc needed to install into computer, no more unstable pictures, small, beautiful pictures, the camera thinks for you. especially at close ups, faces look great.",2013-05-22 04:42:51.000,0.0,True,Electronics,en,positive,0.9531661868095398,0.8938153386116028,"['ups', 'faces']",5.0
5.0,"samsung 19"" slim design","Husband says this monitor is awesome.  It's clear, bright, lightweight and works perfectly.  He uses it with his laptop to review drawings and such he needs to see larger... sort of like a split screen.  I will update if there are any issues or new info that would be helpful.",2017-08-14 23:12:50.343,2.0,True,Electronics,en,positive,0.953689694404602,0.7253897786140442,"['clear', 'larger', 'sort']",5.0
5.0,Perfect replacement letters,Would deffinetly re-order these!,2019-08-31 13:06:37.107,0.0,True,Electronics,en,positive,0.6211858987808228,0.9119606614112854,[],5.0
5.0,Five Stars,Great hard drive for the price! Installed with no issues in wife's Dell computer: She's very satisfied:,2018-07-20 07:34:48.895,0.0,True,Electronics,en,positive,0.8692145347595215,0.865692675113678,"['wife Dell', 'Installed', 'satisfied']",5.0
5.0,Great SLR camera for the money,"Ok, so let me preface this by saying that when I was in my 20's I owned a great SLR camera and dragged it around with me everywhere. I even used to take a load of pictures at rock concerts, had interchangeable lenses, a variety of lenses... well, you get the 'picture'. I was a 'professional' amateur. Flash ahead to the 1990's and on, I have a family and start to look for new gadgets. I owned several point and click cameras over the past 20 years, concentrating mainly on small sizes and portability. I loved the fact that I could slip these cameras into my pockebook and pack up the kids to the park (without a huge camera bag). Unfortunately, the pictures were 'ok' but nothing like the quality I had when I owned the old fashioned SLR. Well, now that I am 50'ish and my kids are grown and gone, I figured I would treat myself to a new camera, in particular this Canon Rebel. All I can say is 'wow'! I love it, love it, love it. Having owned it for over a year now (bought it on Amazon but just never got around to writing a review), I have purchased several interchangeable lenses and even a separate flash (although it comes with it's own built in one, I prefer to control the flash myself). The Canon Rebel gives me the quality of the pictures I was used to and with the stabilization, my pictures come out clear and focused every time. I have even started going back to concerts (ok, so they are the same artists I was following when I was much younger) and I am feeling like a pro again. I have also gotten into wildlife and nature pictures and some of the pictures I have taken of flowers could match up with any professional photographer. If you are in the market for a compact SLR, this is the camera to buy!",2011-05-01 22:41:06.000,17.0,True,Electronics,en,positive,0.6878830194473267,0.6954796314239502,"['pictures', 'load', 'rock', 'variety', 'professional']",5.0
5.0,Super fast wifi antenna. Good price.,Wanted a fast wifi antenna to connect to my broadcast signal that is upstairs. This little dual-antenna wifi unit works great - speedy. Plug and play install with windows 10.,2020-12-02 18:16:02.821,0.0,True,Electronics,en,positive,0.9362685084342957,0.9869568347930908,"['works great', 'connect', 'signal', 'Plug', 'windows', 'unit']",5.0
2.0,Couldn't get it to connect to my router for wireless control.,"This is a good price for a starter kit of 5 devices.  The program you install on your Smartphone is easy to install and looks like it works as intended.  Here's the problem I encountered.  Every time I tried to connect to my router I would get the message ""Only supported on 2.4 GHZ Wifi Networks"".  My router is dual band and I believe it broadcasts WiFi both in 2.4 and 5 GHZ.  Apparently these devices are not seeing the 2.4 GHZ and are looking at 5 GHZ and aren't able to connect or the Smartphone is connecting at 5Ghz and the device won't pair with the phone unless it is connected via 2.4Ghz.  I contacted support and they gave me this answer:  ""You will need to connect your mobile device to the 2.4Ghz Wifi for the app to connect to the devices when they are in the pairing modes. If you are unsure how to connect to the 2.4Ghz of the dual band router, you may need to log into the router to either turn on the 2.4Ghz WiFi or rename it so you know which connection is the 2.4Ghz. If you are unsure how to do so, you will need to contact your router manufacturer for assistance. Alternatively you can pair the devices via AP mode as indicated in the manuals of the devices.""  I don't know how to make the necessary changes in my router to be able pair the smartphone with the 2.4Ghz connection and I didn't want to take the time to learn how and potentially mess up my router and/or the way the Smartphone connects to my router. (It seems like I would need to change both.)  I tried the AP Mode that support mentioned, but it still would not connect; it would fail every time.  The whole setup seems just too complicated.  Also, they fail to tell you that at least on the water sensor, you have to twist open the device and remove the paper tab that prevents the battery from making contact, before you can set it up.  Am disappointed and surprised that no other reviewers had the 2.4 vs. 5 Ghz issue.  Not recommended unless you know all about how to set up your smartphone and router to connect at 2.4Ghz or unless they already are.",2019-06-30 23:13:20.338,0.0,False,Electronics,en,positive,0.44278332591056824,0.5842970013618469,['intended'],3.0
5.0,Great Design!,"This charging cord has a great design. I love how it fits flush against the phone & doesn't protrude out like most cords. I also like the length, but will also purchase some longer length cords as well.Overall, it's a wonderful product & great price.",2022-08-21 13:14:02.887,1.0,True,Electronics,en,positive,0.9192695617675781,0.9804430603981018,"['length', 'fits flush', 'phone', 'wonderful product', 'well.Overall']",5.0
3.0,Slow,"TV with Amazon Fire is a disaster, slow to switch and terrible for installation. I have 2 other TV with Roku no problems, shows rewind if you miss a minute, this Fire TV is not fast and kicked you out. If you search for a news station like Newsmax Amazon will kick you out and tell you NO INTERNET. ROKU has these station right on their screen you do no have to search and the searching for stations is not easy on Amazon. I just went on my Roku TV and do not have half the commercials on News max and my favorite stations. I could go on and on never thought Roku was smarter than Amazon. Now I know Amazon does not like us to see some stations. I am a huge Amazon fan they get lots of money, I buy 90% from them. But their Fire TV stinks. I am also sad Amazon is to involved in politics they push to much black movies. I am an immigrant nothing against blacks but I love my culture I came from and wished Amazon staying away from politics because I am a great customer. This is the first product from Amazon I gave a bad review.",2021-06-11 12:49:36.538,2.0,True,Electronics,en,negative,0.7566938996315002,0.6804360747337341,[],1.0
5.0,nice product,adjustable and elastic,2019-11-12 17:33:07.317,0.0,True,Electronics,en,positive,0.953168511390686,0.9950418472290039,[],5.0
5.0,AWESOME,a friend told me he had this and it was great  .. ive been looking at it and looking at it .. and he convinced me i needed it  ... alexa is pretty funny at times ...  i saw that angel stand for it  .. i wish they had more choices  ... nothing caught my eye  maybe someday one will,2017-12-18 00:37:55.457,0.0,True,Electronics,en,positive,0.803004264831543,0.9303860664367676,"['angel stand', 'convinced', 'alexa', 'caught', 'someday']",5.0
1.0,Returned... TWICE,"I ordered this bag twice,  as advertised as a small.  NONE of these bags are small.  They are a Timbuk2 medium.",2013-05-18 05:27:00.000,3.0,True,Electronics,en,negative,0.3849487602710724,0.8557285666465759,"['medium', 'bag']",1.0
4.0,Does the job,"This is a great, reasonably priced FM Transmitter.I have been using it now for a few weeks with my Iphone 5S. Still a little confused off the need for this with all the radio applications (i.e. Radio Pup) that allows users to tune in to most stations. I guess if your station does not subscribe to a service, then the need for a transmitter will come into play. Sound is good (contrary to what other reviewers had said). and I had no trouble with quality of transmission.",2014-06-12 19:13:33.000,1.0,False,Electronics,en,positive,0.8293010592460632,0.7586202025413513,"['applications', 'confused', 'play']",5.0
5.0,Works well so far,Does the job and the length I wanted for my car.,2022-02-28 20:02:44.809,0.0,True,Electronics,en,positive,0.7332403659820557,0.9588097333908081,[],5.0
4.0,I keep these,"I gone through so many of ear buds... keep coming back to these.  They are comfortable and stay in.  A combination that is apparently NOT such an easy thing to do.  My ears are not large, but not super small.  I just find that these are the most comfortable. As they warm with your body heat, they make the perfect fit.  They maybe aren't rocket science, super dooper cool ear buds, but if you want ear buds that are comfortable and work longer than 2 months, these are it! I'd give them 5 stars if they had a retractable case or similar.",2013-04-06 19:13:02.000,0.0,True,Electronics,en,positive,0.5952144861221313,0.8768645524978638,"['coming back', 'super', 'months', 'stay', 'large', 'apparently', 'easy', 'thing']",5.0
5.0,travel cable organizer,"Husband travels 300 days a year.  If you travel at all, you can relate to the shear volume of cables you have to carry with you.  He LOVES this organizer because everything is conveniently and easily accessible.  There is a place for every cable, every adapter.  I personally chose a different one, but this one is every bit as handy.  It has a zipper closure that keeps everything where it suppose to be.  It has a center &#34;layer&#34; or flap. He has it pretty stuffed and it still closes. It's about the size of medium/large book.  It fits easily into his carry on backpack.  Again, it's just really nice to have ONE place to reach for and get your power cords, ear plugs, etc... I never hesitate to update my reviews should new info seem useful.",2017-05-09 23:54:55.000,20.0,True,Electronics,en,positive,0.5036179423332214,0.8694891929626465,"['LOVES', 'carry', 'conveniently', 'flap']",5.0
5.0,High quality and sturdy.,Exactly as advertised.  Worth the money.,2019-01-27 21:11:20.669,0.0,True,Electronics,en,positive,0.6249532699584961,0.9704819321632385,"['Worth', 'money']",5.0
3.0,Great scent!,"This item arrived last evening, so I haven’t tested it for anything except the scent and the overall look. Great scent  (I love the smell of lavender)!  Cute Zen-like bottle! I have it in my family room, which is plenty big, and I’ve set it on the coffee table with the aroma sticks in the original down position. My chair is about 4 ft from the bottle, and it gives off a nice, potent scent, but it’s definitely NOT over or under potent!I highly recommend this item!  You will LOVE IT!",2021-07-03 07:00:51.447,0.0,True,Handmade_Products,en,positive,0.753089964389801,0.9606849551200867,"['family room', 'smell', 'Cute', 'coffee table']",5.0
4.0,Four Stars,"gift, well received",2018-02-19 00:22:17.867,1.0,True,Handmade_Products,en,positive,0.9878643155097961,0.6869725584983826,[],4.0
5.0,Marvelous Craftsmanship,Completely in love with the Huggie Earrings I received today.  Items arrived 4 days earlier than expected.  I'm wearing them now as I write this Review.  Highly recommend this Seller; you'll be glad you did.,2021-06-26 01:35:57.326,0.0,True,Handmade_Products,en,positive,0.7730993628501892,0.9273597598075867,"['Items', 'arrived', 'days', 'Highly recommend']",5.0
5.0,Love this balm,"I like this so much, I ordered it twice. It smells wonderful and has healing ingredients that work.Thank you!!",2020-08-04 11:57:43.741,0.0,True,Handmade_Products,en,positive,0.9092373847961426,0.9268443584442139,['work.Thank'],5.0
5.0,That's what up,I love it. Never buying again because I won't need it,2020-04-22 03:03:25.397,0.0,True,Handmade_Products,en,positive,0.8427612781524658,0.7609291672706604,['buying'],5.0
5.0,Great quality print,"Great material, very clear image",2018-05-25 23:51:30.594,0.0,True,Handmade_Products,en,positive,0.8348666429519653,0.8006929159164429,[],5.0
